Respondent_ID,Age,Gender,Income_Level,Frequency_of_Consumption,Brand_Preference,Satisfaction_Level,Purchase_Location,Reason_for_Choice,Occasions_of_Buying,Most_Often_Consumed_Brand,Consumed_With,NPS_Score,Taste_Rating,Price_Rating,Packaging_Rating,Brand_Reputation_Rating,Availability_Rating,Sweetness_Rating,Fizziness_Rating
573,29,Prefer Not to Say,High,Never,Diet Coke,Neutral,Vending Machine,Brand Loyalty,Work,Diet Coke,With Colleagues,2,1,5,2,3,1,4,1
582,45,Non-Binary,Low,Never,Diet Coke,Neutral,Other,Availability,Sports Events,Diet Coke,Other,7,3,2,5,5,3,3,5
588,46,Non-Binary,Low,Daily,Diet Coke,Dissatisfied,Convenience Store,Other,Work,Diet Coke,With Colleagues,3,2,1,3,1,1,3,4
597,38,Male,High,Monthly,Diet Coke,Very Dissatisfied,Convenience Store,Other,Work,Diet Coke,Alone,9,4,5,2,2,4,2,5
602,24,Prefer Not to Say,High,Weekly,Diet Coke,Very Satisfied,Other,Price,Home,Diet Coke,Other,1,5,5,1,2,3,1,1
603,20,Prefer Not to Say,High,Daily,Diet Coke,Satisfied,Supermarket,Price,Sports Events,Diet Coke,With Colleagues,1,3,4,3,4,5,2,2
605,40,Prefer Not to Say,Middle,Monthly,Diet Coke,Neutral,Online,Price,Other,Diet Coke,Alone,3,5,2,1,5,3,1,2
616,29,Female,Low,Never,Diet Coke,Neutral,Online,Price,Parties,Diet Coke,Alone,4,3,4,4,3,5,5,1
652,53,Female,Middle,Weekly,Diet Coke,Very Satisfied,Online,Brand Loyalty,Travel,Diet Coke,With Family,1,2,4,5,3,3,3,2
676,38,Female,Middle,Monthly,Diet Coke,Dissatisfied,Vending Machine,Taste,Home,Diet Coke,With Family,9,3,5,3,1,5,2,3
699,37,Female,Middle,Never,Diet Coke,Neutral,Online,Other,Work,Diet Coke,With Friends,6,1,1,1,3,4,3,1
708,54,Prefer Not to Say,High,Never,Diet Coke,Very Dissatisfied,Supermarket,Price,Home,Diet Coke,With Colleagues,1,2,4,1,1,4,2,5
731,21,Non-Binary,Low,Monthly,Diet Coke,Neutral,Other,Availability,Other,Diet Coke,With Colleagues,0,4,4,5,5,3,5,4
769,58,Non-Binary,High,Daily,Diet Coke,Very Satisfied,Online,Price,Restaurants,Diet Coke,Other,2,5,2,5,5,2,2,3
853,31,Female,High,Rarely,Diet Coke,Dissatisfied,Supermarket,Availability,Work,Diet Coke,With Friends,10,1,4,2,4,1,4,5
878,36,Female,Middle,Daily,Diet Coke,Very Satisfied,Convenience Store,Availability,Work,Diet Coke,With Family,1,5,2,1,4,1,2,5
918,46,Male,Low,Daily,Diet Coke,Very Satisfied,Vending Machine,Taste,Other,Diet Coke,Other,0,4,5,5,2,3,1,3
971,43,Prefer Not to Say,High,Daily,Diet Coke,Very Dissatisfied,Convenience Store,Other,Work,Diet Coke,With Colleagues,5,5,4,2,1,2,3,2
977,20,Non-Binary,Middle,Weekly,Diet Coke,Very Dissatisfied,Vending Machine,Price,Work,Diet Coke,With Family,0,5,2,4,5,4,2,1
6,32,Female,High,Weekly,Pepsi,Very Satisfied,Online,Other,Work,Coke,Other,10,5,3,1,2,5,2,3
29,23,Prefer Not to Say,Middle,Weekly,Pepsi,Neutral,Convenience Store,Availability,Other,Coke,With Family,2,5,1,5,5,1,3,4
35,63,Prefer Not to Say,High,Daily,Pepsi,Very Satisfied,Vending Machine,Other,Work,Coke,Alone,4,5,2,4,5,2,1,3
168,38,Female,High,Never,Pepsi,Dissatisfied,Convenience Store,Availability,Other,Coke,With Colleagues,4,2,2,4,4,3,4,1
197,57,Non-Binary,Middle,Weekly,Pepsi,Neutral,Supermarket,Other,Sports Events,Coke,With Colleagues,6,2,1,3,5,4,3,3
234,51,Male,Low,Daily,Pepsi,Satisfied,Supermarket,Brand Loyalty,Work,Coke,With Colleagues,10,4,5,5,4,1,3,5
241,43,Prefer Not to Say,High,Never,Pepsi,Satisfied,Other,Availability,Sports Events,Coke,With Family,3,3,5,4,5,2,5,2
261,56,Prefer Not to Say,Low,Rarely,Pepsi,Very Satisfied,Vending Machine,Taste,Sports Events,Coke,With Family,2,3,3,4,1,4,4,1
269,20,Prefer Not to Say,High,Rarely,Pepsi,Satisfied,Vending Machine,Other,Restaurants,Coke,With Colleagues,8,3,4,2,1,2,5,4
316,59,Female,Low,Monthly,Pepsi,Very Satisfied,Vending Machine,Taste,Home,Coke,Other,9,2,5,2,4,4,1,4
321,30,Female,Middle,Never,Pepsi,Satisfied,Convenience Store,Brand Loyalty,Other,Coke,With Family,8,1,1,5,5,2,5,1
322,51,Female,High,Daily,Pepsi,Satisfied,Other,Availability,Travel,Coke,With Family,8,5,2,3,1,5,4,3
424,29,Prefer Not to Say,High,Daily,Pepsi,Dissatisfied,Other,Availability,Travel,Coke,With Colleagues,10,4,4,1,3,2,1,1
450,23,Female,High,Daily,Pepsi,Neutral,Vending Machine,Brand Loyalty,Parties,Coke,With Family,1,1,3,3,4,1,1,3
455,51,Male,High,Rarely,Pepsi,Very Satisfied,Online,Other,Sports Events,Coke,With Friends,0,5,4,3,3,2,4,4
477,45,Male,High,Weekly,Pepsi,Satisfied,Supermarket,Brand Loyalty,Other,Coke,Alone,3,3,4,4,1,3,1,3
483,60,Female,Middle,Monthly,Pepsi,Satisfied,Convenience Store,Price,Sports Events,Coke,With Family,8,2,1,5,1,5,2,4
498,50,Female,Middle,Monthly,Pepsi,Very Satisfied,Other,Other,Work,Coke,With Friends,10,4,5,5,4,1,5,3
512,53,Male,High,Monthly,Pepsi,Satisfied,Supermarket,Price,Work,Coke,With Colleagues,5,1,5,4,2,3,3,5
608,36,Prefer Not to Say,High,Weekly,Pepsi,Dissatisfied,Other,Other,Sports Events,Coke,With Colleagues,10,1,3,2,5,2,4,3
623,22,Male,High,Monthly,Pepsi,Very Dissatisfied,Other,Other,Restaurants,Coke,Alone,8,5,2,4,4,2,4,5
653,53,Female,High,Daily,Pepsi,Dissatisfied,Convenience Store,Other,Travel,Coke,Other,2,5,2,4,5,5,5,2
712,50,Male,Middle,Never,Pepsi,Neutral,Supermarket,Taste,Other,Coke,Alone,8,1,4,5,3,5,2,2
751,28,Male,High,Weekly,Pepsi,Dissatisfied,Vending Machine,Availability,Sports Events,Coke,With Family,0,3,4,4,2,1,2,1
757,31,Female,Low,Weekly,Pepsi,Very Dissatisfied,Supermarket,Price,Other,Coke,Alone,4,1,3,3,4,5,4,4
775,44,Non-Binary,Middle,Never,Pepsi,Dissatisfied,Convenience Store,Other,Home,Coke,With Friends,10,5,3,1,4,3,3,3
788,20,Prefer Not to Say,High,Monthly,Pepsi,Very Satisfied,Online,Other,Sports Events,Coke,Other,4,5,5,2,5,4,2,2
813,20,Non-Binary,Low,Rarely,Pepsi,Neutral,Online,Other,Parties,Coke,With Colleagues,8,5,4,1,4,1,1,3
819,38,Male,Middle,Never,Pepsi,Very Satisfied,Online,Brand Loyalty,Work,Coke,With Family,10,2,2,5,5,1,2,5
836,42,Non-Binary,Low,Weekly,Pepsi,Very Satisfied,Online,Other,Parties,Coke,With Family,7,1,5,1,5,2,1,4
872,24,Female,Middle,Rarely,Pepsi,Neutral,Other,Taste,Restaurants,Coke,Alone,0,5,4,5,3,3,5,3
898,37,Prefer Not to Say,Low,Daily,Pepsi,Dissatisfied,Other,Taste,Travel,Coke,With Colleagues,1,3,2,1,1,5,5,4
928,28,Non-Binary,High,Never,Pepsi,Neutral,Supermarket,Taste,Work,Coke,With Friends,8,2,3,3,2,2,3,5
931,51,Non-Binary,High,Weekly,Pepsi,Neutral,Online,Price,Sports Events,Coke,With Friends,4,4,3,4,2,3,4,1
965,51,Female,High,Weekly,Pepsi,Very Satisfied,Supermarket,Price,Restaurants,Coke,With Family,4,5,4,3,5,4,5,1
972,26,Prefer Not to Say,Middle,Never,Pepsi,Very Dissatisfied,Supermarket,Availability,Restaurants,Coke,Alone,5,3,2,1,2,5,1,5
986,54,Female,Middle,Monthly,Pepsi,Satisfied,Vending Machine,Taste,Travel,Coke,Alone,8,1,1,4,3,4,3,5
8,35,Prefer Not to Say,Middle,Rarely,Pepsi,Very Dissatisfied,Vending Machine,Other,Other,Pepsi Light,With Family,7,2,2,4,1,3,1,1
38,34,Non-Binary,Middle,Daily,Pepsi,Satisfied,Supermarket,Brand Loyalty,Travel,Pepsi Light,With Friends,5,4,5,2,3,3,1,1
57,45,Male,High,Weekly,Pepsi,Satisfied,Supermarket,Availability,Other,Pepsi Light,Alone,1,5,2,1,1,2,5,2
136,61,Prefer Not to Say,High,Never,Pepsi,Very Satisfied,Other,Brand Loyalty,Parties,Pepsi Light,With Colleagues,8,3,4,2,3,4,4,2
176,23,Prefer Not to Say,Low,Daily,Pepsi,Dissatisfied,Convenience Store,Taste,Work,Pepsi Light,With Friends,10,4,5,2,1,4,3,1
228,35,Male,Middle,Monthly,Pepsi,Neutral,Online,Availability,Home,Pepsi Light,With Family,4,5,2,4,1,1,1,5
255,36,Female,Low,Rarely,Pepsi,Very Dissatisfied,Other,Brand Loyalty,Restaurants,Pepsi Light,With Family,1,2,1,3,1,3,2,5
258,52,Prefer Not to Say,Middle,Monthly,Pepsi,Very Satisfied,Vending Machine,Price,Parties,Pepsi Light,With Family,10,5,1,3,5,4,5,3
275,21,Non-Binary,High,Monthly,Pepsi,Neutral,Online,Availability,Travel,Pepsi Light,Other,8,1,1,3,1,1,3,4
313,20,Prefer Not to Say,High,Monthly,Pepsi,Neutral,Other,Price,Sports Events,Pepsi Light,With Family,8,1,4,5,2,2,4,4
385,25,Prefer Not to Say,Low,Monthly,Pepsi,Very Satisfied,Online,Taste,Sports Events,Pepsi Light,With Colleagues,4,1,4,3,2,1,3,1
401,23,Female,Middle,Daily,Pepsi,Very Dissatisfied,Supermarket,Availability,Parties,Pepsi Light,With Family,6,1,2,3,3,3,3,1
402,28,Prefer Not to Say,Low,Monthly,Pepsi,Neutral,Convenience Store,Taste,Home,Pepsi Light,Alone,7,1,5,3,3,2,2,1
453,59,Male,Middle,Rarely,Pepsi,Satisfied,Convenience Store,Taste,Work,Pepsi Light,Alone,9,2,3,2,5,5,3,5
502,49,Male,Middle,Daily,Pepsi,Satisfied,Online,Taste,Home,Pepsi Light,Alone,8,5,2,1,4,3,3,1
553,49,Female,Low,Never,Pepsi,Satisfied,Other,Brand Loyalty,Work,Pepsi Light,With Family,2,5,4,1,3,2,1,4
566,42,Female,Middle,Weekly,Pepsi,Neutral,Supermarket,Availability,Sports Events,Pepsi Light,With Friends,5,1,2,4,3,4,5,1
570,37,Female,High,Daily,Pepsi,Dissatisfied,Other,Taste,Sports Events,Pepsi Light,With Friends,8,4,1,2,1,3,3,3
593,44,Male,Middle,Monthly,Pepsi,Satisfied,Convenience Store,Availability,Home,Pepsi Light,With Friends,7,4,2,5,4,4,4,5
615,43,Female,Middle,Never,Pepsi,Dissatisfied,Other,Taste,Travel,Pepsi Light,Other,0,1,1,3,4,5,3,2
671,18,Non-Binary,Middle,Monthly,Pepsi,Satisfied,Other,Price,Work,Pepsi Light,Alone,3,3,2,5,1,1,3,1
679,25,Female,High,Daily,Pepsi,Dissatisfied,Vending Machine,Taste,Other,Pepsi Light,With Family,3,5,2,5,4,5,5,2
707,50,Prefer Not to Say,Middle,Rarely,Pepsi,Satisfied,Other,Brand Loyalty,Other,Pepsi Light,With Family,8,2,3,1,5,4,5,2
715,64,Prefer Not to Say,Low,Monthly,Pepsi,Very Satisfied,Online,Price,Restaurants,Pepsi Light,With Friends,7,5,4,4,5,5,5,5
762,30,Non-Binary,High,Rarely,Pepsi,Neutral,Online,Taste,Sports Events,Pepsi Light,Other,3,5,2,5,5,1,1,4
807,34,Non-Binary,High,Daily,Pepsi,Very Satisfied,Supermarket,Taste,Sports Events,Pepsi Light,Other,4,5,3,1,1,2,5,4
812,28,Female,Low,Rarely,Pepsi,Dissatisfied,Other,Availability,Home,Pepsi Light,With Colleagues,10,2,2,1,5,1,4,1
891,59,Non-Binary,Middle,Rarely,Pepsi,Dissatisfied,Other,Brand Loyalty,Home,Pepsi Light,With Colleagues,7,5,4,2,2,5,4,5
912,19,Male,High,Rarely,Pepsi,Very Dissatisfied,Other,Other,Sports Events,Pepsi Light,Alone,8,1,3,1,5,3,4,1
915,53,Non-Binary,High,Weekly,Pepsi,Neutral,Online,Availability,Restaurants,Pepsi Light,With Friends,4,1,4,1,1,2,4,3
962,24,Prefer Not to Say,High,Daily,Pepsi,Dissatisfied,Supermarket,Other,Parties,Pepsi Light,Alone,0,2,3,1,4,4,2,5
30,64,Female,Low,Weekly,Pepsi,Satisfied,Online,Taste,Restaurants,Pepsi,With Family,8,1,5,1,5,2,5,2
56,34,Male,High,Monthly,Pepsi,Very Satisfied,Convenience Store,Taste,Parties,Pepsi,With Family,2,5,4,1,2,5,1,1
93,47,Female,High,Weekly,Pepsi,Dissatisfied,Online,Price,Sports Events,Pepsi,With Colleagues,4,3,5,4,1,1,2,3
94,43,Male,Low,Rarely,Pepsi,Very Satisfied,Supermarket,Other,Work,Pepsi,With Family,4,3,5,5,3,1,2,4
97,36,Female,Low,Never,Pepsi,Neutral,Online,Availability,Sports Events,Pepsi,With Friends,3,1,3,5,3,3,4,2
180,43,Prefer Not to Say,High,Never,Pepsi,Very Dissatisfied,Convenience Store,Taste,Sports Events,Pepsi,Alone,4,1,5,5,5,1,1,2
188,39,Female,High,Rarely,Pepsi,Very Satisfied,Vending Machine,Brand Loyalty,Restaurants,Pepsi,Other,1,5,5,1,1,5,3,3
191,62,Female,High,Weekly,Pepsi,Neutral,Online,Availability,Sports Events,Pepsi,Other,3,1,5,3,4,5,2,3
224,57,Prefer Not to Say,Low,Monthly,Pepsi,Very Dissatisfied,Convenience Store,Taste,Home,Pepsi,Alone,5,3,3,1,3,2,5,2
239,43,Female,Middle,Never,Pepsi,Neutral,Other,Brand Loyalty,Other,Pepsi,Other,9,3,2,1,2,3,3,2
271,49,Female,Middle,Daily,Pepsi,Very Dissatisfied,Vending Machine,Other,Other,Pepsi,With Family,2,4,3,5,1,3,1,3
279,38,Prefer Not to Say,High,Weekly,Pepsi,Very Satisfied,Other,Brand Loyalty,Parties,Pepsi,With Friends,5,4,3,4,1,3,1,5
340,50,Male,Middle,Daily,Pepsi,Dissatisfied,Vending Machine,Price,Other,Pepsi,With Friends,8,4,3,2,2,3,2,1
350,20,Female,High,Daily,Pepsi,Very Satisfied,Convenience Store,Price,Work,Pepsi,Alone,1,3,4,2,1,2,1,3
444,26,Prefer Not to Say,Middle,Monthly,Pepsi,Satisfied,Convenience Store,Price,Work,Pepsi,Other,9,2,4,2,4,5,4,1
523,29,Female,Middle,Daily,Pepsi,Dissatisfied,Supermarket,Price,Travel,Pepsi,Other,3,5,2,5,3,3,4,4
524,25,Prefer Not to Say,Low,Monthly,Pepsi,Neutral,Vending Machine,Taste,Sports Events,Pepsi,With Family,0,3,5,2,4,5,1,4
576,33,Prefer Not to Say,High,Monthly,Pepsi,Very Satisfied,Online,Taste,Other,Pepsi,Alone,5,4,5,3,5,3,4,2
579,34,Female,High,Never,Pepsi,Dissatisfied,Online,Brand Loyalty,Parties,Pepsi,With Colleagues,2,3,1,5,4,3,5,1
622,62,Male,Middle,Monthly,Pepsi,Neutral,Vending Machine,Taste,Home,Pepsi,With Family,0,5,1,5,4,1,3,4
633,54,Female,High,Monthly,Pepsi,Very Dissatisfied,Vending Machine,Brand Loyalty,Travel,Pepsi,Alone,0,5,1,5,2,1,3,5
639,39,Female,Low,Rarely,Pepsi,Very Dissatisfied,Vending Machine,Taste,Sports Events,Pepsi,With Colleagues,3,3,1,5,2,5,3,2
656,51,Non-Binary,Middle,Monthly,Pepsi,Very Dissatisfied,Vending Machine,Taste,Parties,Pepsi,With Colleagues,9,1,3,3,2,1,1,1
665,44,Male,Middle,Rarely,Pepsi,Very Satisfied,Convenience Store,Price,Home,Pepsi,With Family,1,5,4,4,2,1,3,3
681,45,Non-Binary,High,Weekly,Pepsi,Satisfied,Convenience Store,Availability,Parties,Pepsi,Other,9,1,1,4,1,4,2,4
702,41,Female,High,Daily,Pepsi,Satisfied,Other,Price,Work,Pepsi,With Colleagues,2,2,3,1,1,3,2,1
714,25,Prefer Not to Say,High,Never,Pepsi,Satisfied,Convenience Store,Price,Work,Pepsi,With Colleagues,10,3,4,5,5,1,2,3
726,36,Prefer Not to Say,High,Weekly,Pepsi,Very Satisfied,Other,Price,Parties,Pepsi,Other,6,2,4,5,3,5,5,4
793,23,Male,Middle,Weekly,Pepsi,Very Dissatisfied,Vending Machine,Price,Restaurants,Pepsi,With Family,8,3,2,5,2,4,3,5
794,64,Prefer Not to Say,Low,Monthly,Pepsi,Dissatisfied,Other,Brand Loyalty,Work,Pepsi,With Colleagues,7,3,5,2,4,4,2,5
795,54,Non-Binary,Middle,Monthly,Pepsi,Dissatisfied,Other,Other,Other,Pepsi,Other,9,1,5,3,1,2,5,1
849,22,Female,Low,Daily,Pepsi,Very Dissatisfied,Supermarket,Other,Work,Pepsi,With Family,4,5,3,5,2,2,4,2
880,46,Female,Low,Monthly,Pepsi,Neutral,Convenience Store,Availability,Restaurants,Pepsi,Other,3,3,4,1,5,3,3,5
893,51,Male,Middle,Daily,Pepsi,Very Dissatisfied,Other,Availability,Parties,Pepsi,With Family,4,4,1,2,2,1,1,2
935,63,Non-Binary,Low,Rarely,Pepsi,Dissatisfied,Supermarket,Brand Loyalty,Travel,Pepsi,Other,1,2,1,5,5,2,5,3
949,45,Female,High,Daily,Pepsi,Very Satisfied,Vending Machine,Other,Restaurants,Pepsi,With Family,8,2,4,3,1,3,1,1
951,62,Non-Binary,Middle,Weekly,Pepsi,Dissatisfied,Vending Machine,Availability,Restaurants,Pepsi,With Colleagues,7,3,5,5,5,1,4,5
963,39,Non-Binary,High,Never,Pepsi,Satisfied,Supermarket,Price,Home,Pepsi,With Colleagues,8,4,2,5,5,4,2,5
996,21,Female,Middle,Monthly,Pepsi,Very Dissatisfied,Supermarket,Price,Sports Events,Pepsi,With Friends,2,2,3,5,4,1,4,1
3,32,Non-Binary,Middle,Monthly,Pepsi,Very Satisfied,Convenience Store,Price,Work,RC Cola,With Friends,3,4,3,1,1,2,1,4
5,63,Female,Low,Monthly,Pepsi,Very Dissatisfied,Other,Price,Restaurants,RC Cola,Other,0,2,2,5,3,5,4,4
44,47,Male,Low,Weekly,Pepsi,Very Satisfied,Supermarket,Availability,Other,RC Cola,Alone,2,4,4,5,5,2,2,5
71,43,Male,Middle,Never,Pepsi,Very Satisfied,Convenience Store,Brand Loyalty,Home,RC Cola,Other,8,1,3,3,4,4,1,5
100,24,Male,High,Rarely,Pepsi,Very Satisfied,Supermarket,Brand Loyalty,Other,RC Cola,Other,5,4,2,4,5,3,3,1
122,61,Male,Low,Daily,Pepsi,Satisfied,Supermarket,Other,Travel,RC Cola,With Family,10,4,1,1,4,3,3,3
137,63,Non-Binary,Low,Never,Pepsi,Neutral,Convenience Store,Price,Home,RC Cola,Alone,6,4,1,5,2,2,5,2
138,46,Female,High,Rarely,Pepsi,Dissatisfied,Other,Price,Travel,RC Cola,Other,4,4,4,5,2,5,1,1
143,49,Non-Binary,High,Rarely,Pepsi,Very Satisfied,Convenience Store,Price,Other,RC Cola,Other,10,1,5,4,3,5,5,5
173,61,Non-Binary,Low,Daily,Pepsi,Dissatisfied,Online,Brand Loyalty,Other,RC Cola,Other,4,1,4,2,4,3,5,1
211,32,Prefer Not to Say,Middle,Rarely,Pepsi,Dissatisfied,Other,Other,Work,RC Cola,Other,3,5,4,5,5,2,5,2
216,39,Female,High,Rarely,Pepsi,Dissatisfied,Convenience Store,Taste,Work,RC Cola,With Family,3,4,4,3,5,4,2,4
217,50,Female,Low,Weekly,Pepsi,Neutral,Convenience Store,Availability,Restaurants,RC Cola,With Family,10,5,3,1,1,3,5,4
276,31,Prefer Not to Say,High,Rarely,Pepsi,Neutral,Convenience Store,Brand Loyalty,Parties,RC Cola,With Friends,7,3,1,4,5,5,4,4
318,42,Female,High,Never,Pepsi,Neutral,Vending Machine,Other,Restaurants,RC Cola,With Friends,6,1,5,5,1,5,4,2
326,18,Male,High,Weekly,Pepsi,Dissatisfied,Convenience Store,Taste,Other,RC Cola,Other,6,4,2,1,3,2,5,4
337,38,Non-Binary,High,Monthly,Pepsi,Very Satisfied,Vending Machine,Other,Other,RC Cola,With Family,7,3,5,4,1,3,1,2
376,27,Male,Low,Daily,Pepsi,Very Satisfied,Convenience Store,Other,Work,RC Cola,Other,8,5,5,1,3,1,4,2
448,25,Non-Binary,Middle,Never,Pepsi,Very Satisfied,Vending Machine,Availability,Sports Events,RC Cola,With Colleagues,1,5,2,4,2,4,3,1
471,27,Female,Low,Daily,Pepsi,Very Satisfied,Supermarket,Brand Loyalty,Parties,RC Cola,With Friends,3,5,4,1,1,4,5,3
476,39,Female,High,Weekly,Pepsi,Dissatisfied,Convenience Store,Price,Sports Events,RC Cola,Alone,7,3,1,2,5,5,1,2
486,30,Male,Low,Weekly,Pepsi,Very Satisfied,Online,Taste,Home,RC Cola,Alone,1,4,4,4,5,3,5,3
491,56,Male,Middle,Never,Pepsi,Very Satisfied,Other,Brand Loyalty,Sports Events,RC Cola,With Colleagues,4,5,2,4,3,3,1,4
543,24,Female,Low,Daily,Pepsi,Neutral,Other,Other,Restaurants,RC Cola,With Colleagues,6,1,4,1,1,3,1,5
557,20,Prefer Not to Say,Middle,Daily,Pepsi,Very Dissatisfied,Online,Price,Travel,RC Cola,With Family,2,2,2,1,3,3,3,5
574,42,Prefer Not to Say,High,Rarely,Pepsi,Neutral,Other,Other,Travel,RC Cola,With Family,2,2,4,4,3,5,3,1
589,43,Non-Binary,High,Weekly,Pepsi,Satisfied,Vending Machine,Taste,Sports Events,RC Cola,Other,8,5,4,2,1,1,3,3
620,35,Prefer Not to Say,Middle,Monthly,Pepsi,Dissatisfied,Convenience Store,Availability,Work,RC Cola,Other,5,3,1,4,5,1,1,3
643,47,Prefer Not to Say,Low,Daily,Pepsi,Satisfied,Online,Price,Travel,RC Cola,With Family,0,4,1,1,1,5,3,4
651,39,Non-Binary,High,Monthly,Pepsi,Satisfied,Vending Machine,Taste,Work,RC Cola,With Family,10,2,3,5,5,2,4,3
718,51,Prefer Not to Say,High,Daily,Pepsi,Very Satisfied,Vending Machine,Other,Work,RC Cola,With Colleagues,6,1,4,5,5,2,3,3
727,44,Male,Middle,Monthly,Pepsi,Very Satisfied,Convenience Store,Price,Travel,RC Cola,With Colleagues,0,5,2,1,5,2,4,2
743,40,Non-Binary,High,Monthly,Pepsi,Very Satisfied,Other,Price,Other,RC Cola,With Family,1,1,5,1,5,3,1,2
780,30,Female,High,Rarely,Pepsi,Neutral,Online,Taste,Home,RC Cola,With Friends,0,5,3,3,4,2,4,2
894,49,Male,High,Rarely,Pepsi,Dissatisfied,Online,Taste,Sports Events,RC Cola,With Family,5,3,2,3,1,5,5,4
934,56,Female,Middle,Weekly,Pepsi,Very Dissatisfied,Supermarket,Other,Work,RC Cola,Alone,10,3,5,1,5,1,3,4
943,57,Prefer Not to Say,High,Daily,Pepsi,Neutral,Supermarket,Other,Other,RC Cola,With Colleagues,2,4,3,4,5,5,1,3
946,57,Prefer Not to Say,Middle,Never,Pepsi,Very Satisfied,Convenience Store,Taste,Home,RC Cola,Other,0,5,1,4,4,1,2,1
952,45,Female,Middle,Rarely,Pepsi,Very Satisfied,Supermarket,Availability,Home,RC Cola,Other,2,5,1,4,4,4,3,4
967,19,Female,Middle,Rarely,Pepsi,Very Dissatisfied,Other,Taste,Travel,RC Cola,With Colleagues,4,3,2,3,5,3,1,1
990,23,Prefer Not to Say,Low,Daily,Pepsi,Neutral,Convenience Store,Brand Loyalty,Parties,RC Cola,Other,9,5,3,5,3,1,5,2
15,54,Male,High,Weekly,Pepsi,Very Satisfied,Convenience Store,Other,Parties,Diet Coke,With Family,3,1,2,1,5,5,5,5
22,50,Non-Binary,Middle,Weekly,Pepsi,Very Satisfied,Vending Machine,Availability,Sports Events,Diet Coke,With Friends,5,5,2,5,4,3,1,1
34,49,Female,Low,Weekly,Pepsi,Very Satisfied,Convenience Store,Brand Loyalty,Restaurants,Diet Coke,With Friends,5,3,4,5,1,1,2,4
45,27,Non-Binary,Middle,Rarely,Pepsi,Dissatisfied,Convenience Store,Brand Loyalty,Home,Diet Coke,With Colleagues,8,4,3,3,4,2,2,2
79,43,Male,Low,Daily,Pepsi,Neutral,Supermarket,Brand Loyalty,Restaurants,Diet Coke,Alone,0,3,5,1,3,1,2,1
99,42,Non-Binary,Low,Weekly,Pepsi,Neutral,Other,Taste,Other,Diet Coke,With Friends,9,2,3,4,2,2,5,3
118,61,Male,Low,Never,Pepsi,Dissatisfied,Vending Machine,Brand Loyalty,Parties,Diet Coke,With Colleagues,0,5,1,3,4,4,3,5
119,56,Male,High,Weekly,Pepsi,Satisfied,Online,Brand Loyalty,Work,Diet Coke,With Friends,9,2,3,4,1,2,5,2
128,18,Female,High,Monthly,Pepsi,Very Dissatisfied,Other,Price,Travel,Diet Coke,With Friends,3,2,2,5,5,3,1,3
146,62,Prefer Not to Say,Low,Never,Pepsi,Dissatisfied,Online,Availability,Parties,Diet Coke,Alone,8,4,5,2,4,2,2,1
178,52,Non-Binary,Middle,Rarely,Pepsi,Dissatisfied,Supermarket,Availability,Travel,Diet Coke,Alone,2,2,2,5,5,1,4,2
179,39,Female,High,Never,Pepsi,Very Dissatisfied,Supermarket,Brand Loyalty,Parties,Diet Coke,With Friends,2,1,4,5,5,5,1,1
230,22,Male,High,Monthly,Pepsi,Very Satisfied,Online,Availability,Parties,Diet Coke,With Colleagues,10,3,3,3,3,5,2,4
248,43,Male,Middle,Daily,Pepsi,Very Satisfied,Other,Taste,Home,Diet Coke,With Friends,4,2,2,5,3,4,1,1
262,53,Prefer Not to Say,High,Weekly,Pepsi,Neutral,Supermarket,Price,Home,Diet Coke,Alone,2,4,3,1,1,4,2,4
268,38,Female,High,Weekly,Pepsi,Satisfied,Other,Price,Restaurants,Diet Coke,With Friends,4,4,5,2,5,3,3,3
282,18,Non-Binary,Low,Daily,Pepsi,Very Satisfied,Convenience Store,Brand Loyalty,Home,Diet Coke,With Colleagues,6,5,1,3,4,2,1,2
286,47,Non-Binary,Middle,Weekly,Pepsi,Dissatisfied,Convenience Store,Price,Home,Diet Coke,With Friends,2,4,4,1,3,2,5,2
295,21,Male,Low,Daily,Pepsi,Dissatisfied,Convenience Store,Availability,Sports Events,Diet Coke,With Friends,1,5,2,3,3,1,3,1
317,48,Prefer Not to Say,High,Never,Pepsi,Very Satisfied,Supermarket,Price,Home,Diet Coke,With Colleagues,7,1,5,2,1,2,2,1
356,33,Female,High,Daily,Pepsi,Very Dissatisfied,Vending Machine,Price,Sports Events,Diet Coke,With Colleagues,9,3,1,1,4,3,2,5
361,43,Non-Binary,Middle,Monthly,Pepsi,Very Satisfied,Online,Price,Restaurants,Diet Coke,With Colleagues,3,4,1,5,3,5,2,3
362,55,Non-Binary,Middle,Rarely,Pepsi,Neutral,Other,Brand Loyalty,Work,Diet Coke,Alone,7,2,5,5,5,2,2,4
386,33,Prefer Not to Say,High,Never,Pepsi,Very Dissatisfied,Online,Taste,Work,Diet Coke,With Family,5,5,2,4,5,2,2,1
400,36,Male,Middle,Weekly,Pepsi,Dissatisfied,Online,Brand Loyalty,Work,Diet Coke,With Friends,4,3,5,1,2,1,5,1
521,29,Female,Middle,Daily,Pepsi,Dissatisfied,Online,Other,Sports Events,Diet Coke,With Colleagues,4,2,4,4,2,1,2,2
526,58,Male,Low,Never,Pepsi,Very Satisfied,Supermarket,Taste,Work,Diet Coke,With Friends,6,5,2,1,1,2,3,3
